total_return,annualized_return,volatility,sharpe_ratio,max_drawdown,name,lookback,top_n
484.93188191395944,10.329653877567146,19.779138130639073,0.5222499488774939,-55.189431984355394,S&P 500 (Benchmark),,
224.92875710423684,7.2942004800006455,20.438141717480676,0.3568915697341476,-56.27624754430626,MSCI All Country World,,
146.25078997722892,7.695989524931357,16.178656153963093,0.47568781063723653,-31.950256445042598,Equal Weight Global,,
157.520842085159,8.09322449091965,16.746944877969085,0.48326572696650094,-35.86084633244013,"Momentum (12m, Top2)",12.0,2.0
137.83030328681588,7.388149904373864,16.157901717526922,0.4572468649416114,-33.69353495470599,Risk Parity (3m vol),,
205.7535628072138,9.630810063908601,16.193156875393782,0.5947456779439371,-32.989742889275924,US vs World (6m),,
